GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US060374814011,060374814011,"Block Group 1, Census Tract 4814.01, Los Angeles County, California",998,96
1500000US060374814012,060374814012,"Block Group 2, Census Tract 4814.01, Los Angeles County, California",631,81
1500000US060374814013,060374814013,"Block Group 3, Census Tract 4814.01, Los Angeles County, California",277,72
1500000US060374814021,060374814021,"Block Group 1, Census Tract 4814.02, Los Angeles County, California",200,61
1500000US060374814022,060374814022,"Block Group 2, Census Tract 4814.02, Los Angeles County, California",832,114
1500000US060374814023,060374814023,"Block Group 3, Census Tract 4814.02, Los Angeles County, California",358,104
1500000US060374814024,060374814024,"Block Group 4, Census Tract 4814.02, Los Angeles County, California",219,79
1500000US060374814025,060374814025,"Block Group 5, Census Tract 4814.02, Los Angeles County, California",335,91
1500000US060374814026,060374814026,"Block Group 6, Census Tract 4814.02, Los Angeles County, California",210,78
1500000US060374815001,060374815001,"Block Group 1, Census Tract 4815, Los Angeles County, California",397,63
1500000US060374815002,060374815002,"Block Group 2, Census Tract 4815, Los Angeles County, California",217,59
1500000US060374815003,060374815003,"Block Group 3, Census Tract 4815, Los Angeles County, California",724,82
1500000US060374815004,060374815004,"Block Group 4, Census Tract 4815, Los Angeles County, California",229,54
1500000US060374816031,060374816031,"Block Group 1, Census Tract 4816.03, Los Angeles County, California",1008,83
1500000US060374816032,060374816032,"Block Group 2, Census Tract 4816.03, Los Angeles County, California",330,78
1500000US060374816041,060374816041,"Block Group 1, Census Tract 4816.04, Los Angeles County, California",360,80
1500000US060374816042,060374816042,"Block Group 2, Census Tract 4816.04, Los Angeles County, California",1035,85
1500000US060374816051,060374816051,"Block Group 1, Census Tract 4816.05, Los Angeles County, California",370,71
1500000US060374816052,060374816052,"Block Group 2, Census Tract 4816.05, Los Angeles County, California",374,78
1500000US060374816053,060374816053,"Block Group 3, Census Tract 4816.05, Los Angeles County, California",371,79
1500000US060374816061,060374816061,"Block Group 1, Census Tract 4816.06, Los Angeles County, California",635,74
1500000US060374816062,060374816062,"Block Group 2, Census Tract 4816.06, Los Angeles County, California",557,92
1500000US060374816063,060374816063,"Block Group 3, Census Tract 4816.06, Los Angeles County, California",450,76
1500000US060374817111,060374817111,"Block Group 1, Census Tract 4817.11, Los Angeles County, California",742,92
1500000US060374817112,060374817112,"Block Group 2, Census Tract 4817.11, Los Angeles County, California",759,89
1500000US060374817121,060374817121,"Block Group 1, Census Tract 4817.12, Los Angeles County, California",901,98
1500000US060374817122,060374817122,"Block Group 2, Census Tract 4817.12, Los Angeles County, California",814,98
1500000US060374817131,060374817131,"Block Group 1, Census Tract 4817.13, Los Angeles County, California",860,53
1500000US060374817132,060374817132,"Block Group 2, Census Tract 4817.13, Los Angeles County, California",205,43
1500000US060374817141,060374817141,"Block Group 1, Census Tract 4817.14, Los Angeles County, California",629,54
1500000US060374817142,060374817142,"Block Group 2, Census Tract 4817.14, Los Angeles County, California",336,50
1500000US060374818001,060374818001,"Block Group 1, Census Tract 4818, Los Angeles County, California",209,38
1500000US060374818002,060374818002,"Block Group 2, Census Tract 4818, Los Angeles County, California",487,49
1500000US060374818003,060374818003,"Block Group 3, Census Tract 4818, Los Angeles County, California",228,42
1500000US060374819011,060374819011,"Block Group 1, Census Tract 4819.01, Los Angeles County, California",410,96
1500000US060374819012,060374819012,"Block Group 2, Census Tract 4819.01, Los Angeles County, California",275,61
1500000US060374819013,060374819013,"Block Group 3, Census Tract 4819.01, Los Angeles County, California",579,109
1500000US060374819014,060374819014,"Block Group 4, Census Tract 4819.01, Los Angeles County, California",723,95
1500000US060374819021,060374819021,"Block Group 1, Census Tract 4819.02, Los Angeles County, California",1233,72
1500000US060374820011,060374820011,"Block Group 1, Census Tract 4820.01, Los Angeles County, California",784,52
1500000US060374820012,060374820012,"Block Group 2, Census Tract 4820.01, Los Angeles County, California",290,47
1500000US060374820021,060374820021,"Block Group 1, Census Tract 4820.02, Los Angeles County, California",444,88
1500000US060374820022,060374820022,"Block Group 2, Census Tract 4820.02, Los Angeles County, California",1028,132
1500000US060374820023,060374820023,"Block Group 3, Census Tract 4820.02, Los Angeles County, California",818,143
1500000US060374820024,060374820024,"Block Group 4, Census Tract 4820.02, Los Angeles County, California",388,98
1500000US060374821011,060374821011,"Block Group 1, Census Tract 4821.01, Los Angeles County, California",293,65
1500000US060374821012,060374821012,"Block Group 2, Census Tract 4821.01, Los Angeles County, California",508,84
1500000US060374821013,060374821013,"Block Group 3, Census Tract 4821.01, Los Angeles County, California",788,80
1500000US060374821021,060374821021,"Block Group 1, Census Tract 4821.02, Los Angeles County, California",632,63
1500000US060374821022,060374821022,"Block Group 2, Census Tract 4821.02, Los Angeles County, California",392,61
1500000US060374822011,060374822011,"Block Group 1, Census Tract 4822.01, Los Angeles County, California",431,73
1500000US060374822012,060374822012,"Block Group 2, Census Tract 4822.01, Los Angeles County, California",400,71
1500000US060374822013,060374822013,"Block Group 3, Census Tract 4822.01, Los Angeles County, California",503,80
1500000US060374822021,060374822021,"Block Group 1, Census Tract 4822.02, Los Angeles County, California",362,90
1500000US060374822022,060374822022,"Block Group 2, Census Tract 4822.02, Los Angeles County, California",606,100
1500000US060374822023,060374822023,"Block Group 3, Census Tract 4822.02, Los Angeles County, California",702,91
1500000US060374823011,060374823011,"Block Group 1, Census Tract 4823.01, Los Angeles County, California",118,50
1500000US060374823012,060374823012,"Block Group 2, Census Tract 4823.01, Los Angeles County, California",302,71
1500000US060374823013,060374823013,"Block Group 3, Census Tract 4823.01, Los Angeles County, California",342,99
1500000US060374823014,060374823014,"Block Group 4, Census Tract 4823.01, Los Angeles County, California",294,92
1500000US060374823015,060374823015,"Block Group 5, Census Tract 4823.01, Los Angeles County, California",340,79
1500000US060374823031,060374823031,"Block Group 1, Census Tract 4823.03, Los Angeles County, California",365,69
1500000US060374823032,060374823032,"Block Group 2, Census Tract 4823.03, Los Angeles County, California",714,95
1500000US060374823033,060374823033,"Block Group 3, Census Tract 4823.03, Los Angeles County, California",577,96
1500000US060374823041,060374823041,"Block Group 1, Census Tract 4823.04, Los Angeles County, California",464,60
1500000US060374823042,060374823042,"Block Group 2, Census Tract 4823.04, Los Angeles County, California",519,60
1500000US060374824011,060374824011,"Block Group 1, Census Tract 4824.01, Los Angeles County, California",220,52
1500000US060374824012,060374824012,"Block Group 2, Census Tract 4824.01, Los Angeles County, California",201,47
1500000US060374824013,060374824013,"Block Group 3, Census Tract 4824.01, Los Angeles County, California",612,67
1500000US060374824021,060374824021,"Block Group 1, Census Tract 4824.02, Los Angeles County, California",894,163
1500000US060374824022,060374824022,"Block Group 2, Census Tract 4824.02, Los Angeles County, California",1380,167
1500000US060374825021,060374825021,"Block Group 1, Census Tract 4825.02, Los Angeles County, California",475,57
1500000US060374825022,060374825022,"Block Group 2, Census Tract 4825.02, Los Angeles County, California",480,60
1500000US060374825031,060374825031,"Block Group 1, Census Tract 4825.03, Los Angeles County, California",478,82
1500000US060374825032,060374825032,"Block Group 2, Census Tract 4825.03, Los Angeles County, California",661,73
1500000US060374825211,060374825211,"Block Group 1, Census Tract 4825.21, Los Angeles County, California",432,84
1500000US060374825212,060374825212,"Block Group 2, Census Tract 4825.21, Los Angeles County, California",440,91
1500000US060374825213,060374825213,"Block Group 3, Census Tract 4825.21, Los Angeles County, California",762,99
1500000US060374825221,060374825221,"Block Group 1, Census Tract 4825.22, Los Angeles County, California",759,114
1500000US060374825222,060374825222,"Block Group 2, Census Tract 4825.22, Los Angeles County, California",288,74
1500000US060374825223,060374825223,"Block Group 3, Census Tract 4825.22, Los Angeles County, California",607,102
1500000US060374826001,060374826001,"Block Group 1, Census Tract 4826, Los Angeles County, California",497,102
1500000US060374826002,060374826002,"Block Group 2, Census Tract 4826, Los Angeles County, California",915,140
1500000US060374826003,060374826003,"Block Group 3, Census Tract 4826, Los Angeles County, California",507,111
1500000US060374826004,060374826004,"Block Group 4, Census Tract 4826, Los Angeles County, California",545,95
1500000US060374827011,060374827011,"Block Group 1, Census Tract 4827.01, Los Angeles County, California",282,69
1500000US060374827012,060374827012,"Block Group 2, Census Tract 4827.01, Los Angeles County, California",312,69
1500000US060374827013,060374827013,"Block Group 3, Census Tract 4827.01, Los Angeles County, California",180,74
1500000US060374827014,060374827014,"Block Group 4, Census Tract 4827.01, Los Angeles County, California",683,86
1500000US060374827021,060374827021,"Block Group 1, Census Tract 4827.02, Los Angeles County, California",510,46
1500000US060374827022,060374827022,"Block Group 2, Census Tract 4827.02, Los Angeles County, California",336,49
1500000US060374828001,060374828001,"Block Group 1, Census Tract 4828, Los Angeles County, California",298,56
1500000US060374828002,060374828002,"Block Group 2, Census Tract 4828, Los Angeles County, California",359,67
1500000US060374828003,060374828003,"Block Group 3, Census Tract 4828, Los Angeles County, California",713,78
1500000US060375001001,060375001001,"Block Group 1, Census Tract 5001, Los Angeles County, California",571,96
1500000US060375001002,060375001002,"Block Group 2, Census Tract 5001, Los Angeles County, California",536,92
1500000US060375001003,060375001003,"Block Group 3, Census Tract 5001, Los Angeles County, California",245,64
1500000US060375002011,060375002011,"Block Group 1, Census Tract 5002.01, Los Angeles County, California",791,118
1500000US060375002012,060375002012,"Block Group 2, Census Tract 5002.01, Los Angeles County, California",647,123
1500000US060375002013,060375002013,"Block Group 3, Census Tract 5002.01, Los Angeles County, California",705,124
1500000US060375002021,060375002021,"Block Group 1, Census Tract 5002.02, Los Angeles County, California",249,56
1500000US060375002022,060375002022,"Block Group 2, Census Tract 5002.02, Los Angeles County, California",252,55
1500000US060375002023,060375002023,"Block Group 3, Census Tract 5002.02, Los Angeles County, California",301,69
1500000US060375002024,060375002024,"Block Group 4, Census Tract 5002.02, Los Angeles County, California",305,60
1500000US060375002025,060375002025,"Block Group 5, Census Tract 5002.02, Los Angeles County, California",506,75
1500000US060375003001,060375003001,"Block Group 1, Census Tract 5003, Los Angeles County, California",1131,21
1500000US060375004021,060375004021,"Block Group 1, Census Tract 5004.02, Los Angeles County, California",272,90
1500000US060375004022,060375004022,"Block Group 2, Census Tract 5004.02, Los Angeles County, California",329,81
1500000US060375004023,060375004023,"Block Group 3, Census Tract 5004.02, Los Angeles County, California",612,97
1500000US060375004031,060375004031,"Block Group 1, Census Tract 5004.03, Los Angeles County, California",393,60
1500000US060375004032,060375004032,"Block Group 2, Census Tract 5004.03, Los Angeles County, California",697,61
1500000US060375004041,060375004041,"Block Group 1, Census Tract 5004.04, Los Angeles County, California",394,96
1500000US060375004042,060375004042,"Block Group 2, Census Tract 5004.04, Los Angeles County, California",228,71
1500000US060375004043,060375004043,"Block Group 3, Census Tract 5004.04, Los Angeles County, California",469,114
1500000US060375004044,060375004044,"Block Group 4, Census Tract 5004.04, Los Angeles County, California",291,69
1500000US060375005001,060375005001,"Block Group 1, Census Tract 5005, Los Angeles County, California",942,27
1500000US060375006001,060375006001,"Block Group 1, Census Tract 5006, Los Angeles County, California",223,69
1500000US060375006002,060375006002,"Block Group 2, Census Tract 5006, Los Angeles County, California",308,65
1500000US060375006003,060375006003,"Block Group 3, Census Tract 5006, Los Angeles County, California",239,78
1500000US060375006004,060375006004,"Block Group 4, Census Tract 5006, Los Angeles County, California",292,69
1500000US060375006005,060375006005,"Block Group 5, Census Tract 5006, Los Angeles County, California",381,91
1500000US060375007001,060375007001,"Block Group 1, Census Tract 5007, Los Angeles County, California",260,65
1500000US060375007002,060375007002,"Block Group 2, Census Tract 5007, Los Angeles County, California",391,75
1500000US060375007003,060375007003,"Block Group 3, Census Tract 5007, Los Angeles County, California",364,80
1500000US060375007004,060375007004,"Block Group 4, Census Tract 5007, Los Angeles County, California",340,91
1500000US060375007005,060375007005,"Block Group 5, Census Tract 5007, Los Angeles County, California",353,81
1500000US060375007006,060375007006,"Block Group 6, Census Tract 5007, Los Angeles County, California",104,48
1500000US060375008001,060375008001,"Block Group 1, Census Tract 5008, Los Angeles County, California",288,59
1500000US060375008002,060375008002,"Block Group 2, Census Tract 5008, Los Angeles County, California",331,83
1500000US060375008003,060375008003,"Block Group 3, Census Tract 5008, Los Angeles County, California",243,65
1500000US060375008004,060375008004,"Block Group 4, Census Tract 5008, Los Angeles County, California",623,85
1500000US060375009001,060375009001,"Block Group 1, Census Tract 5009, Los Angeles County, California",303,68
1500000US060375009002,060375009002,"Block Group 2, Census Tract 5009, Los Angeles County, California",374,73
1500000US060375009003,060375009003,"Block Group 3, Census Tract 5009, Los Angeles County, California",695,88
1500000US060375009004,060375009004,"Block Group 4, Census Tract 5009, Los Angeles County, California",351,87
1500000US060375010011,060375010011,"Block Group 1, Census Tract 5010.01, Los Angeles County, California",329,46
1500000US060375010012,060375010012,"Block Group 2, Census Tract 5010.01, Los Angeles County, California",225,49
1500000US060375010013,060375010013,"Block Group 3, Census Tract 5010.01, Los Angeles County, California",243,46
1500000US060375010021,060375010021,"Block Group 1, Census Tract 5010.02, Los Angeles County, California",332,66
1500000US060375010022,060375010022,"Block Group 2, Census Tract 5010.02, Los Angeles County, California",256,75
1500000US060375010023,060375010023,"Block Group 3, Census Tract 5010.02, Los Angeles County, California",303,68
1500000US060375010024,060375010024,"Block Group 4, Census Tract 5010.02, Los Angeles County, California",245,66
1500000US060375010025,060375010025,"Block Group 5, Census Tract 5010.02, Los Angeles County, California",336,61
1500000US060375012001,060375012001,"Block Group 1, Census Tract 5012, Los Angeles County, California",902,101
1500000US060375012002,060375012002,"Block Group 2, Census Tract 5012, Los Angeles County, California",641,98
1500000US060375013001,060375013001,"Block Group 1, Census Tract 5013, Los Angeles County, California",285,92
1500000US060375013002,060375013002,"Block Group 2, Census Tract 5013, Los Angeles County, California",944,162
1500000US060375013003,060375013003,"Block Group 3, Census Tract 5013, Los Angeles County, California",379,121
1500000US060375013004,060375013004,"Block Group 4, Census Tract 5013, Los Angeles County, California",377,131
1500000US060375013005,060375013005,"Block Group 5, Census Tract 5013, Los Angeles County, California",308,122
1500000US060375013006,060375013006,"Block Group 6, Census Tract 5013, Los Angeles County, California",223,71
1500000US060375014001,060375014001,"Block Group 1, Census Tract 5014, Los Angeles County, California",460,108
1500000US060375014002,060375014002,"Block Group 2, Census Tract 5014, Los Angeles County, California",335,70
1500000US060375014003,060375014003,"Block Group 3, Census Tract 5014, Los Angeles County, California",501,114
1500000US060375015011,060375015011,"Block Group 1, Census Tract 5015.01, Los Angeles County, California",878,22
1500000US060375015031,060375015031,"Block Group 1, Census Tract 5015.03, Los Angeles County, California",516,85
1500000US060375015032,060375015032,"Block Group 2, Census Tract 5015.03, Los Angeles County, California",261,61
1500000US060375015033,060375015033,"Block Group 3, Census Tract 5015.03, Los Angeles County, California",623,103
1500000US060375015034,060375015034,"Block Group 4, Census Tract 5015.03, Los Angeles County, California",597,96
1500000US060375015041,060375015041,"Block Group 1, Census Tract 5015.04, Los Angeles County, California",672,98
1500000US060375015042,060375015042,"Block Group 2, Census Tract 5015.04, Los Angeles County, California",536,83
1500000US060375015043,060375015043,"Block Group 3, Census Tract 5015.04, Los Angeles County, California",419,89
1500000US060375016001,060375016001,"Block Group 1, Census Tract 5016, Los Angeles County, California",1019,146
1500000US060375016002,060375016002,"Block Group 2, Census Tract 5016, Los Angeles County, California",564,107
1500000US060375016003,060375016003,"Block Group 3, Census Tract 5016, Los Angeles County, California",299,120
1500000US060375016004,060375016004,"Block Group 4, Census Tract 5016, Los Angeles County, California",275,87
1500000US060375016005,060375016005,"Block Group 5, Census Tract 5016, Los Angeles County, California",183,63
1500000US060375017001,060375017001,"Block Group 1, Census Tract 5017, Los Angeles County, California",283,63
1500000US060375017002,060375017002,"Block Group 2, Census Tract 5017, Los Angeles County, California",253,79
1500000US060375017003,060375017003,"Block Group 3, Census Tract 5017, Los Angeles County, California",473,82
1500000US060375017004,060375017004,"Block Group 4, Census Tract 5017, Los Angeles County, California",277,63
1500000US060375018021,060375018021,"Block Group 1, Census Tract 5018.02, Los Angeles County, California",386,79
1500000US060375018022,060375018022,"Block Group 2, Census Tract 5018.02, Los Angeles County, California",415,78
1500000US060375018023,060375018023,"Block Group 3, Census Tract 5018.02, Los Angeles County, California",472,72
1500000US060375018031,060375018031,"Block Group 1, Census Tract 5018.03, Los Angeles County, California",681,73
1500000US060375018032,060375018032,"Block Group 2, Census Tract 5018.03, Los Angeles County, California",844,74
1500000US060375018041,060375018041,"Block Group 1, Census Tract 5018.04, Los Angeles County, California",565,48
1500000US060375018042,060375018042,"Block Group 2, Census Tract 5018.04, Los Angeles County, California",235,48
1500000US060375019001,060375019001,"Block Group 1, Census Tract 5019, Los Angeles County, California",421,79
1500000US060375019002,060375019002,"Block Group 2, Census Tract 5019, Los Angeles County, California",383,95
1500000US060375019003,060375019003,"Block Group 3, Census Tract 5019, Los Angeles County, California",339,77
1500000US060375019004,060375019004,"Block Group 4, Census Tract 5019, Los Angeles County, California",223,66
1500000US060375020031,060375020031,"Block Group 1, Census Tract 5020.03, Los Angeles County, California",389,51
1500000US060375020032,060375020032,"Block Group 2, Census Tract 5020.03, Los Angeles County, California",407,55
1500000US060375020041,060375020041,"Block Group 1, Census Tract 5020.04, Los Angeles County, California",319,48
1500000US060375020042,060375020042,"Block Group 2, Census Tract 5020.04, Los Angeles County, California",688,56
1500000US060375020051,060375020051,"Block Group 1, Census Tract 5020.05, Los Angeles County, California",384,89
1500000US060375020052,060375020052,"Block Group 2, Census Tract 5020.05, Los Angeles County, California",403,80
1500000US060375020053,060375020053,"Block Group 3, Census Tract 5020.05, Los Angeles County, California",533,84
1500000US060375021001,060375021001,"Block Group 1, Census Tract 5021, Los Angeles County, California",254,72
1500000US060375021002,060375021002,"Block Group 2, Census Tract 5021, Los Angeles County, California",803,99
1500000US060375021003,060375021003,"Block Group 3, Census Tract 5021, Los Angeles County, California",554,105
1500000US060375022001,060375022001,"Block Group 1, Census Tract 5022, Los Angeles County, California",784,123
1500000US060375022002,060375022002,"Block Group 2, Census Tract 5022, Los Angeles County, California",276,69
1500000US060375022003,060375022003,"Block Group 3, Census Tract 5022, Los Angeles County, California",169,67
1500000US060375022004,060375022004,"Block Group 4, Census Tract 5022, Los Angeles County, California",362,87
1500000US060375022005,060375022005,"Block Group 5, Census Tract 5022, Los Angeles County, California",329,85
1500000US060375023011,060375023011,"Block Group 1, Census Tract 5023.01, Los Angeles County, California",324,98
1500000US060375023012,060375023012,"Block Group 2, Census Tract 5023.01, Los Angeles County, California",281,99
1500000US060375023013,060375023013,"Block Group 3, Census Tract 5023.01, Los Angeles County, California",273,88
1500000US060375023014,060375023014,"Block Group 4, Census Tract 5023.01, Los Angeles County, California",321,87
1500000US060375023015,060375023015,"Block Group 5, Census Tract 5023.01, Los Angeles County, California",220,79
1500000US060375023021,060375023021,"Block Group 1, Census Tract 5023.02, Los Angeles County, California",794,28
1500000US060375024011,060375024011,"Block Group 1, Census Tract 5024.01, Los Angeles County, California",416,99
1500000US060375024012,060375024012,"Block Group 2, Census Tract 5024.01, Los Angeles County, California",338,97
1500000US060375024013,060375024013,"Block Group 3, Census Tract 5024.01, Los Angeles County, California",543,81
1500000US060375024021,060375024021,"Block Group 1, Census Tract 5024.02, Los Angeles County, California",218,42
1500000US060375024022,060375024022,"Block Group 2, Census Tract 5024.02, Los Angeles County, California",313,53
1500000US060375024023,060375024023,"Block Group 3, Census Tract 5024.02, Los Angeles County, California",476,57
1500000US060375025001,060375025001,"Block Group 1, Census Tract 5025, Los Angeles County, California",492,74
1500000US060375025002,060375025002,"Block Group 2, Census Tract 5025, Los Angeles County, California",655,73
1500000US060375026011,060375026011,"Block Group 1, Census Tract 5026.01, Los Angeles County, California",582,87
1500000US060375026012,060375026012,"Block Group 2, Census Tract 5026.01, Los Angeles County, California",224,59
1500000US060375026013,060375026013,"Block Group 3, Census Tract 5026.01, Los Angeles County, California",456,82
1500000US060375026014,060375026014,"Block Group 4, Census Tract 5026.01, Los Angeles County, California",367,87
1500000US060375026015,060375026015,"Block Group 5, Census Tract 5026.01, Los Angeles County, California",269,65
1500000US060375026021,060375026021,"Block Group 1, Census Tract 5026.02, Los Angeles County, California",665,82
1500000US060375026022,060375026022,"Block Group 2, Census Tract 5026.02, Los Angeles County, California",380,84
1500000US060375026023,060375026023,"Block Group 3, Census Tract 5026.02, Los Angeles County, California",345,80
1500000US060375027001,060375027001,"Block Group 1, Census Tract 5027, Los Angeles County, California",405,71
1500000US060375027002,060375027002,"Block Group 2, Census Tract 5027, Los Angeles County, California",372,84
1500000US060375027003,060375027003,"Block Group 3, Census Tract 5027, Los Angeles County, California",505,75
1500000US060375027004,060375027004,"Block Group 4, Census Tract 5027, Los Angeles County, California",360,79
1500000US060375027005,060375027005,"Block Group 5, Census Tract 5027, Los Angeles County, California",322,74
1500000US060375028011,060375028011,"Block Group 1, Census Tract 5028.01, Los Angeles County, California",284,73
1500000US060375028012,060375028012,"Block Group 2, Census Tract 5028.01, Los Angeles County, California",525,74
1500000US060375028013,060375028013,"Block Group 3, Census Tract 5028.01, Los Angeles County, California",315,63
1500000US060375028014,060375028014,"Block Group 4, Census Tract 5028.01, Los Angeles County, California",349,82
1500000US060375028015,060375028015,"Block Group 5, Census Tract 5028.01, Los Angeles County, California",313,81
1500000US060375028021,060375028021,"Block Group 1, Census Tract 5028.02, Los Angeles County, California",904,71
1500000US060375028022,060375028022,"Block Group 2, Census Tract 5028.02, Los Angeles County, California",303,62
1500000US060375029011,060375029011,"Block Group 1, Census Tract 5029.01, Los Angeles County, California",367,99
1500000US060375029012,060375029012,"Block Group 2, Census Tract 5029.01, Los Angeles County, California",807,95
1500000US060375029013,060375029013,"Block Group 3, Census Tract 5029.01, Los Angeles County, California",303,87
1500000US060375029021,060375029021,"Block Group 1, Census Tract 5029.02, Los Angeles County, California",392,51
1500000US060375029022,060375029022,"Block Group 2, Census Tract 5029.02, Los Angeles County, California",154,45
1500000US060375029023,060375029023,"Block Group 3, Census Tract 5029.02, Los Angeles County, California",435,57
1500000US060375030001,060375030001,"Block Group 1, Census Tract 5030, Los Angeles County, California",320,102
1500000US060375030002,060375030002,"Block Group 2, Census Tract 5030, Los Angeles County, California",497,138
1500000US060375030003,060375030003,"Block Group 3, Census Tract 5030, Los Angeles County, California",519,128
1500000US060375031031,060375031031,"Block Group 1, Census Tract 5031.03, Los Angeles County, California",420,66
1500000US060375031032,060375031032,"Block Group 2, Census Tract 5031.03, Los Angeles County, California",327,67
1500000US060375031033,060375031033,"Block Group 3, Census Tract 5031.03, Los Angeles County, California",290,66
1500000US060375031034,060375031034,"Block Group 4, Census Tract 5031.03, Los Angeles County, California",153,50
1500000US060375031041,060375031041,"Block Group 1, Census Tract 5031.04, Los Angeles County, California",101,39
1500000US060375031042,060375031042,"Block Group 2, Census Tract 5031.04, Los Angeles County, California",526,44
1500000US060375031051,060375031051,"Block Group 1, Census Tract 5031.05, Los Angeles County, California",407,55
1500000US060375031052,060375031052,"Block Group 2, Census Tract 5031.05, Los Angeles County, California",640,61
1500000US060375031061,060375031061,"Block Group 1, Census Tract 5031.06, Los Angeles County, California",369,85
1500000US060375031062,060375031062,"Block Group 2, Census Tract 5031.06, Los Angeles County, California",226,78
1500000US060375031063,060375031063,"Block Group 3, Census Tract 5031.06, Los Angeles County, California",554,90
1500000US060375032011,060375032011,"Block Group 1, Census Tract 5032.01, Los Angeles County, California",286,76
1500000US060375032012,060375032012,"Block Group 2, Census Tract 5032.01, Los Angeles County, California",567,98
1500000US060375032013,060375032013,"Block Group 3, Census Tract 5032.01, Los Angeles County, California",303,83
1500000US060375032021,060375032021,"Block Group 1, Census Tract 5032.02, Los Angeles County, California",677,107
1500000US060375032022,060375032022,"Block Group 2, Census Tract 5032.02, Los Angeles County, California",227,62
1500000US060375032023,060375032023,"Block Group 3, Census Tract 5032.02, Los Angeles County, California",436,88
1500000US060375033011,060375033011,"Block Group 1, Census Tract 5033.01, Los Angeles County, California",192,62
1500000US060375033012,060375033012,"Block Group 2, Census Tract 5033.01, Los Angeles County, California",401,77
1500000US060375033013,060375033013,"Block Group 3, Census Tract 5033.01, Los Angeles County, California",270,71
1500000US060375033014,060375033014,"Block Group 4, Census Tract 5033.01, Los Angeles County, California",212,54
1500000US060375033021,060375033021,"Block Group 1, Census Tract 5033.02, Los Angeles County, California",420,95
1500000US060375033022,060375033022,"Block Group 2, Census Tract 5033.02, Los Angeles County, California",1044,109
1500000US060375033023,060375033023,"Block Group 3, Census Tract 5033.02, Los Angeles County, California",436,84
1500000US060375034011,060375034011,"Block Group 1, Census Tract 5034.01, Los Angeles County, California",438,111
1500000US060375034012,060375034012,"Block Group 2, Census Tract 5034.01, Los Angeles County, California",642,144
1500000US060375034013,060375034013,"Block Group 3, Census Tract 5034.01, Los Angeles County, California",339,110
1500000US060375034014,060375034014,"Block Group 4, Census Tract 5034.01, Los Angeles County, California",438,119
1500000US060375034015,060375034015,"Block Group 5, Census Tract 5034.01, Los Angeles County, California",520,156
1500000US060375034021,060375034021,"Block Group 1, Census Tract 5034.02, Los Angeles County, California",665,78
1500000US060375034022,060375034022,"Block Group 2, Census Tract 5034.02, Los Angeles County, California",500,80
1500000US060375034023,060375034023,"Block Group 3, Census Tract 5034.02, Los Angeles County, California",276,73
1500000US060375035011,060375035011,"Block Group 1, Census Tract 5035.01, Los Angeles County, California",210,64
1500000US060375035012,060375035012,"Block Group 2, Census Tract 5035.01, Los Angeles County, California",733,110
1500000US060375035013,060375035013,"Block Group 3, Census Tract 5035.01, Los Angeles County, California",1115,120
1500000US060375035021,060375035021,"Block Group 1, Census Tract 5035.02, Los Angeles County, California",237,78
1500000US060375035022,060375035022,"Block Group 2, Census Tract 5035.02, Los Angeles County, California",342,62
1500000US060375035023,060375035023,"Block Group 3, Census Tract 5035.02, Los Angeles County, California",363,76
1500000US060375035024,060375035024,"Block Group 4, Census Tract 5035.02, Los Angeles County, California",348,75
1500000US060375036011,060375036011,"Block Group 1, Census Tract 5036.01, Los Angeles County, California",693,76
1500000US060375036012,060375036012,"Block Group 2, Census Tract 5036.01, Los Angeles County, California",246,76
1500000US060375036013,060375036013,"Block Group 3, Census Tract 5036.01, Los Angeles County, California",277,62
1500000US060375036021,060375036021,"Block Group 1, Census Tract 5036.02, Los Angeles County, California",455,86
1500000US060375036022,060375036022,"Block Group 2, Census Tract 5036.02, Los Angeles County, California",758,92
1500000US060375037011,060375037011,"Block Group 1, Census Tract 5037.01, Los Angeles County, California",831,96
1500000US060375037012,060375037012,"Block Group 2, Census Tract 5037.01, Los Angeles County, California",897,94
1500000US060375037021,060375037021,"Block Group 1, Census Tract 5037.02, Los Angeles County, California",583,85
1500000US060375037022,060375037022,"Block Group 2, Census Tract 5037.02, Los Angeles County, California",1174,87
1500000US060375037031,060375037031,"Block Group 1, Census Tract 5037.03, Los Angeles County, California",720,133
1500000US060375037032,060375037032,"Block Group 2, Census Tract 5037.03, Los Angeles County, California",1199,137
1500000US060375037033,060375037033,"Block Group 3, Census Tract 5037.03, Los Angeles County, California",1171,139
1500000US060375038011,060375038011,"Block Group 1, Census Tract 5038.01, Los Angeles County, California",348,61
1500000US060375038012,060375038012,"Block Group 2, Census Tract 5038.01, Los Angeles County, California",288,60
1500000US060375038013,060375038013,"Block Group 3, Census Tract 5038.01, Los Angeles County, California",185,48
1500000US060375038014,060375038014,"Block Group 4, Census Tract 5038.01, Los Angeles County, California",371,60
1500000US060375038021,060375038021,"Block Group 1, Census Tract 5038.02, Los Angeles County, California",381,69
1500000US060375038022,060375038022,"Block Group 2, Census Tract 5038.02, Los Angeles County, California",303,53
1500000US060375038023,060375038023,"Block Group 3, Census Tract 5038.02, Los Angeles County, California",961,76
1500000US060375039011,060375039011,"Block Group 1, Census Tract 5039.01, Los Angeles County, California",344,46
